TITLE,ZULU UTC TIME (Seconds),SIM TIME (Seconds),ZULU DAY OF YEAR (Number),ZULU DATE (Number),PLANE LATITUDE (Degrees),PLANE LONGITUDE (Degrees),PLANE PITCH DEGREES (Radians),PLANE BANK DEGREES (Radians),PLANE HEADING DEGREES TRUE (Radians),INCIDENCE ALPHA (Radians),INCIDENCE BETA (Radians),AIRSPEED TRUE (Meters per second),PLANE ALTITUDE (Feet),ELEVATOR DEFLECTION (Radians),RUDDER DEFLECTION (Radians),AILERON LEFT DEFLECTION (Radians),AILERON RIGHT DEFLECTION (Radians),AMBIENT WIND DIRECTION (Degrees),AMBIENT WIND VELOCITY (Meters per second),AMBIENT WIND X (Meters per second),AMBIENT WIND Y (Meters per second),AMBIENT WIND Z (Meters per second),VERTICAL SPEED (Feet per second),TURB ENG N1:1 (Percent),TURB ENG N1:2 (Percent),DEFINED WIND X (Meters per second),DEFINED WIND Y (Meters per second),DEFINED WIND Z (Meters per second),VELOCITY WORLD X (Meters per second),VELOCITY WORLD Y (Meters per second),VELOCITY WORLD Z (Meters per second)
PMDG 737-900NGX PMDG House,19:2:47,3111.73573597696304204874,150,2017/5/30,30.41792862487528736892,-86.53152560065417731039,11.30360637396265310883,-0.04465024468265103852,191.03159829272806291556,12.74651952440799362876,0.22186705253999519649,86.27823481241854608470,2693.59411762584159077960,16.21424954854322919573,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.22551536560058593750,97.54814846418874196843,97.54827113395522530936,-5.61,-2.28,-4.76,-19.12445596178584850122,-2.68881399317996727660,-90.20490534204967048026,
PMDG 737-900NGX PMDG House,19:2:47,3111.75795819918539564242,150,2017/5/30,30.41791058392199431637,-86.53153002837528617874,11.30840885079715896211,-0.04599846511909972541,191.03435354695056958008,12.74972708384281183669,0.19562289259836621036,86.29552007039380612241,2693.39798436266164571862,16.21350187922608654389,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.23882484436035156250,97.54883540753192505690,97.54895807968721044290,-5.62,-2.32,-4.76,-19.13009438045864030187,-2.69103052048147617370,-90.23615501142991490724,
PMDG 737-900NGX PMDG House,19:2:47,3111.83303019918594145565,150,2017/5/30,30.41784959122233544804,-86.53154499700609392221,11.32551591361191256624,-0.04144768469524990478,191.04350623414268284250,12.76413433137510722304,0.05781108043391483542,86.35281575520826891079,2692.73489114326594062732,16.21150886841861193943,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.28203773498535156250,97.54980776936577058223,97.54993044774751353998,-5.63,-2.52,-4.76,-19.15100621827582116907,-2.69435461180310475982,-90.34128510009053059093,
PMDG 737-900NGX PMDG House,19:2:47,3111.93563747696362042916,150,2017/5/30,30.41776611253586182215,-86.53156548242480994304,11.35009434972066877378,-0.03696628747830781742,191.05441710836791457950,12.98299283198778830695,-0.06100250528795461702,86.39492992824970940546,2691.82787895519186349702,16.20770379137548289350,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.33663368225097656250,97.55089217839852722136,97.55101486491811613178,-5.71,-2.70,-5.05,-19.18016845536698511410,-2.69262902608773169177,-90.48499415087378849876,
PMDG 737-900NGX PMDG House,19:2:47,3112.03584057696343734278,150,2017/5/30,30.41768446112917345658,-86.53158551776672879896,11.37140283271366314466,-0.03050409663793441500,191.06220307920230538912,13.12931232117676749738,-0.12907416388795953099,86.47064124213318336842,2690.94463271266386072966,16.20357077638941589726,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.38217353820800781250,97.55221903308341779848,97.55234172783045210053,-5.76,-2.80,-5.23,-19.20870886379248787534,-2.67900923015738801070,-90.62655990602098654563,
PMDG 737-900NGX PMDG House,19:2:48,3112.13710067696320038522,150,2017/5/30,30.41760181862707668188,-86.53160579458331369551,11.38686125859198483568,-0.02234954478213792978,191.06680492492645839775,13.17090064092115042627,-0.16895347710887120840,86.58710086398647831629,2690.05767995998394326307,16.19913536585987756666,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.41829967498779296875,97.55461483875387784792,97.55473754310860101668,-5.78,-2.87,-5.25,-19.23739891643644384089,-2.65925033435257551773,-90.76973839888832173983,
PMDG 737-900NGX PMDG House,19:2:48,3112.20992659918510980788,150,2017/5/30,30.41754230183946106081,-86.53162039633600954858,11.39396380166509636922,-0.01433244539037457042,191.06810978303903425513,13.17618215902096601155,-0.18610668446760655903,86.67772679646803624109,2689.42424169304058523267,16.19610585600172214527,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.43776798248291015625,97.55576774235628079168,97.55589045290307126379,-5.79,-2.90,-5.23,-19.25782381185526404010,-2.64298147966039254086,-90.87253399817721799536,
PMDG 737-900NGX PMDG House,19:2:48,3112.28493869918520431384,150,2017/5/30,30.41748092806174241787,-86.53163545265739742263,11.39815241523844591143,-0.00825164535180512686,191.06780424819157815364,13.17133465662400126917,-0.19721440181682658999,86.77990763346346625440,2688.77613122998945982545,16.19280712349026885022,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.45214462280273437500,97.55690606117276786335,97.55702877804127126637,-5.79,-2.92,-5.21,-19.27895137260820490610,-2.62413421503494204146,-90.97815706852357209300,
PMDG 737-900NGX PMDG House,19:2:48,3112.35993649918509618146,150,2017/5/30,30.41741949478781492644,-86.53165052252565203617,11.39971652858259076879,-0.00000000000000000000,191.06601047423117734070,13.16035069259633516481,-0.20339120815006817011,86.88507924397779902392,2688.13292506373090873240,16.18947769626780441854,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.46082496643066406250,97.55806633567075891733,97.55818905888020253769,-5.79,-2.93,-5.17,-19.29994467424243254072,-2.60395167514723890889,-91.08351514926563652352,
PMDG 737-900NGX PMDG House,19:2:48,3112.46383077696236796328,150,2017/5/30,30.41733427410038359540,-86.53167142564423386375,11.39865614169753094131,0.00283472989943052206,191.06129446622861678406,13.12164765202896354879,-0.20619825399614799544,87.04255406697583907771,2687.25037754521736133029,16.18474359980080379273,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.46368980407714843750,97.55974860731708986350,97.55987133933616917147,-5.78,-2.94,-5.09,-19.32864879558684734207,-2.57407277044409266153,-91.22907925602355305728,
PMDG 737-900NGX PMDG House,19:2:48,3112.53920207696273791953,150,2017/5/30,30.41727236483469809514,-86.53168660939846290603,11.39661818397238235434,0.01945408870268346482,191.05649493846243558437,12.99068581017474599548,-0.20523800143787515604,87.18620539347324438495,2686.61644876271975590498,16.18137520441782939429,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.45952510833740234375,97.56192788670171012200,97.56205062631819657781,-5.74,-2.95,-4.88,-19.34924269609187064134,-2.55350115545694755781,-91.33392182431855133018,
PMDG 737-900NGX PMDG House,19:2:48,3112.59039147696239524521,150,2017/5/30,30.41723027793453226764,-86.53169693081316893313,11.39547498104235501160,0.02087121536352324128,191.05265976968510699407,12.92709092942724069530,-0.20368374549441073396,87.27557535807284239127,2686.18869660165182722267,16.17915816505816906101,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.45416450500488281250,97.56272615528023095521,97.56284889921380454325,-5.72,-2.95,-4.77,-19.36306631693068780464,-2.54058364088921928570,-91.40466580340138591509,
PMDG 737-900NGX PMDG House,19:2:48,3112.66398419918505169335,150,2017/5/30,30.41716971454695794819,-86.53171178239594496517,11.39506687723312872151,0.03284034618477044837,191.04651909589594538375,12.86039632310446378938,-0.12145574526813393557,87.41524683634433756652,2685.57747897724448193912,16.17532257089920832982,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.44322586059570312500,97.56414677922460043646,97.56426952983868261526,-5.70,-2.83,-4.66,-19.38292318558984206334,-2.52245609369576317960,-91.50582211479925831554,
PMDG 737-900NGX PMDG House,19:2:48,3112.76657697696282411925,150,2017/5/30,30.41708517396658351117,-86.53173251117023312418,11.39805679258858539526,0.04771940392246024759,191.03761008345531990926,12.79919944982446367021,-0.04305993332173353727,87.62752110799146976206,2684.73276153164079005364,16.16901313517280058818,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.42224979400634765625,97.56666754252140094650,97.56679030305579658489,-5.65,-2.72,-4.54,-19.40958600387912724727,-2.49647925313447194284,-91.64611420748805414860,
PMDG 737-900NGX PMDG House,19:2:48,3112.84222207696257100906,150,2017/5/30,30.41702275664701105029,-86.53174781338236698502,11.40329298644209998770,0.05869055581270528343,191.03134002903729538048,12.76962985044614029562,-0.00524339581660544611,87.78922697279180908936,2684.11573093262359179789,16.16400008486479933367,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.40248107910156250000,97.56876875850363717291,97.56889152673622334078,-5.60,-2.66,-4.47,-19.42901893244356870127,-2.47563346706245823725,-91.74894881883216157803,
PMDG 737-900NGX PMDG House,19:2:48,3112.92192177696233557072,150,2017/5/30,30.41695691819208491324,-86.53176395224843986398,11.41157629848625632007,0.06893197439380402414,191.02529594306886906452,12.74754653241039115130,0.02383831075410424230,87.94734547932935697645,2683.47145512560291535920,16.15886385347610598728,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.37753009796142578125,97.57179714754916233233,97.57191992499605248668,-5.56,-2.62,-4.40,-19.44918386950906707966,-2.45167646754779733342,-91.85681309585072540358,
PMDG 737-900NGX PMDG House,19:2:48,3112.99692937696227090782,150,2017/5/30,30.41689488527669027462,-86.53177915614206483497,11.42176864843298211838,0.07514155804775454750,191.02032388854493660801,12.73244035324357170680,0.04368412416334474524,88.08782548692484226649,2682.87109469523238658439,16.15437683787085987319,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.35000610351562500000,97.57376280059820317092,97.57388558562382741002,-5.52,-2.59,-4.34,-19.46785368528959025980,-2.42697041734203100560,-91.95791568416534289554,
PMDG 737-900NGX PMDG House,19:2:48,3113.09685687696219247300,150,2017/5/30,30.41681213735027711209,-86.53179943383914007882,11.43848980555365635325,0.08439482445965505730,191.01488331050524038801,12.71805251672386383177,0.06185920227867661852,88.26106270684128674020,2682.08102754444826132385,16.14878056728148791876,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.30696964263916015625,97.57595755152655669917,97.57608034626163373559,-5.49,-2.57,-4.26,-19.49255083085919082464,-2.39162840645759988689,-92.09190315355135680875,
PMDG 737-900NGX PMDG House,19:2:49,3113.17185207696229554131,150,2017/5/30,30.41674995633981737342,-86.53181466890103479273,11.45292541058793567288,0.08944357570748621977,191.01173967919331175835,12.87311259925147233218,0.07077714583961931816,88.33579279581698529000,2681.49615878951090053306,16.14450172220985635363,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.26957607269287109375,97.57761923394127734355,97.57774203600041573736,-5.52,-2.57,-4.45,-19.51084976279836169510,-2.36075591199310386159,-92.19230212143665426083,
PMDG 737-900NGX PMDG House,19:2:49,3113.27191067696185200475,150,2017/5/30,30.41666688845761612470,-86.53183501787671616512,11.47146937447157455381,0.09152735949430786111,191.00881686901431066872,13.03134206751833978899,0.07871254886107921511,88.44324084811734110190,2680.72942225950373540400,16.13905894751263758735,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.21056270599365234375,97.57968110105142045541,97.57980391281725474073,-5.56,-2.56,-4.61,-19.53544291508202590535,-2.30804561033546296045,-92.32730461909709163137,
PMDG 737-900NGX PMDG House,19:2:49,3113.34695497696202437510,150,2017/5/30,30.41660450740337751085,-86.53185029645054271441,11.48270588960382987409,0.08778573587524364508,191.00761905580083066525,13.06051456965272627997,0.08289130378924321196,88.54938583374016047856,2680.16659838963914808119,16.13501174017173767083,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.15820789337158203125,97.58207870347506229791,97.58220152359542964859,-5.56,-2.56,-4.60,-19.55385976537468550873,-2.26329380768952148628,-92.42864103499179861956,
PMDG 737-900NGX PMDG House,19:2:49,3113.44418989918403894990,150,2017/5/30,30.41652357862628619500,-86.53187011430408404067,11.49318425372647567428,0.08048234501795337170,191.00736653460208458455,13.05508400905732635522,0.08666754379032245992,88.69430882771803226206,2679.45425907143544463906,16.13022430041817045776,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.07963180541992187500,97.58391207175530723816,97.58403490117608214405,-5.55,-2.55,-4.51,-19.57778026982509800291,-2.20228843235849414128,-92.55952023301259146137,
PMDG 737-900NGX PMDG House,19:2:49,3113.52235597696198965423,150,2017/5/30,30.41645843801137871765,-86.53188606318150277730,11.49868597118808644097,0.06965815232378060051,191.00823964648213859618,13.03343094670663759871,0.08867524167302921756,88.81814726087775113683,2678.89603783693837613100,16.12632651507212244724,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-8.00787734985351562500,97.58528090597560833430,97.58540374274920736752,-5.53,-2.53,-4.42,-19.59692725937524215851,-2.15105121499112872385,-92.66429179987693487419,
PMDG 737-900NGX PMDG House,19:2:49,3113.59760407696194306482,150,2017/5/30,30.41639565966867309044,-86.53190143145039314732,11.50219071206020160503,0.05840385109876183867,191.00992148204613840790,12.99769771874395907219,0.08983449937185723766,88.93767615424255268408,2678.37116063221355943824,16.12273710864395326325,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-7.93185138702392578125,97.58651162444961357778,97.58663446818592035470,-5.51,-2.52,-4.32,-19.61547152226554757704,-2.10093153030786572444,-92.76469161454065215366,
PMDG 737-900NGX PMDG House,19:2:49,3113.67262477696203859523,150,2017/5/30,30.41633300358021330112,-86.53191676775617224848,11.50476057077519875804,0.04226091369538786946,191.01239742892272488461,12.90730988365088016678,0.09035955219661291615,89.07354047987189460400,2677.86016328939149389043,16.11924288229339552458,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-7.84968233108520507812,97.58768620597534493299,97.58780905658139204206,-5.48,-2.50,-4.13,-19.63398795383407957615,-2.05142232026449677917,-92.86409765842721242279,
PMDG 737-900NGX PMDG House,19:2:49,3113.76982449918386919308,150,2017/5/30,30.41625172459918502454,-86.53193665960353087030,11.50862731167892860640,0.02534217862913003272,191.01667130056063115262,12.81678605514002988741,0.09005351443860086513,89.23348798963750994062,2677.21599201867138617672,16.11493050022398421106,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-7.73479938507080078125,97.58908740881005883239,97.58921026819714938938,-5.45,-2.48,-3.92,-19.65804726790819856319,-1.98876803433534288246,-92.99176371405452812269,
PMDG 737-900NGX PMDG House,19:2:49,3113.84754517696137554594,150,2017/5/30,30.41618665406815580354,-86.53195258264076983323,11.51340161398267092352,0.01584172067664318950,191.02072239330402680935,12.75865090557214287514,0.01566126496026109052,89.33859680175774542477,2676.71525008381013321923,16.11192996028506740913,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-7.63688039779663085938,97.59097425869870789938,97.59109712602958097705,-5.42,-2.58,-3.78,-19.67744990065019194958,-1.93886878526562811409,-93.09308131366131533468,
PMDG 737-900NGX PMDG House,19:2:49,3113.92260177696107348311,150,2017/5/30,30.41612374694872400482,-86.53196797483633417869,11.52010629853047163351,-0.00000000000000000000,191.02466450252717322655,12.71295549233438215708,-0.02427329048725081900,89.44373701307502244617,2676.24370315422083876911,16.10892260940942932734,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-7.53770732879638671875,97.59186404484603372111,97.59198691862324892554,-5.41,-2.63,-3.65,-19.69636252957416644449,-1.89079120255258392724,-93.19032042530110970802,
PMDG 737-900NGX PMDG House,19:2:49,3114.02248907696048263460,150,2017/5/30,30.41603992699566916258,-86.53198848215014038487,11.53272336567008515829,-0.02383967497934348645,191.02939125636831363408,12.66463176932298750899,-0.05192548216815773970,89.58279620700405132538,2675.63448560749338867026,16.10479607756831299525,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-7.39911174774169921875,97.59310534918664359338,97.59322823162882798442,-5.39,-2.66,-3.49,-19.72164329533199733646,-1.82661710036624680420,-93.31887469984779670540,
PMDG 737-900NGX PMDG House,19:2:50,3114.12267917696044605691,150,2017/5/30,30.41595573732138646506,-86.53200907813186404383,11.54977749451795254743,-0.03035260840731085832,191.03322291699015522681,12.62615770786987390295,-0.06476711316406889851,89.72346460978182847157,2675.04480467001894794521,16.10049351147123886108,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-7.25306749343872070312,97.59446337619444022948,97.59458626734929964641,-5.38,-2.67,-3.34,-19.74714979469764131181,-1.76077442525734095824,-93.44683042948032891672,
PMDG 737-900NGX PMDG House,19:2:50,3114.19472399918277005781,150,2017/5/30,30.41589512702470798899,-86.53202390476184291401,11.56467755242298167673,-0.04093196526357550935,191.03537283595227336264,12.60412323964113845420,-0.06930482060356435436,89.81887891981330085400,2674.63415389453939496889,16.09752437469541774817,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-7.14372253417968750000,97.59537882718404944171,97.59550172457036865126,-5.37,-2.67,-3.24,-19.76549958818754504364,-1.71356083556289351399,-93.53823295276804117293,
PMDG 737-900NGX PMDG House,19:2:50,3114.27260497696033780812,150,2017/5/30,30.41582954038804587071,-86.53203994796756148844,11.58310198799429535654,-0.05207123488793378996,191.03713213703068163341,12.58281143207369012771,-0.07165237454581972754,89.92697850545239646181,2674.20317943323243525811,16.09411404095849107421,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-7.02160549163818359375,97.59647821621233276801,97.59660112039104262749,-5.37,-2.66,-3.13,-19.78538077746135215307,-1.65979152671127661023,-93.63649541522322294895,
PMDG 737-900NGX PMDG House,19:2:50,3114.34785697695997441770,150,2017/5/30,30.41576610250658774248,-86.53205546492479527387,11.60300003690184844629,-0.05617610332481177277,191.03832977411101978760,12.56546707623703085233,-0.07232475678601535396,90.02743238661017244340,2673.79980810659253620543,16.09074490190517892074,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-6.89975309371948242188,97.59805269227646817853,97.59817560362107258243,-5.36,-2.66,-3.02,-19.80458994011142337399,-1.60741844375769105113,-93.73085153280015902055,
PMDG 737-900NGX PMDG House,19:2:50,3114.42288437695970060304,150,2017/5/30,30.41570279054120362616,-86.53207095053933528561,11.62469357181526419254,-0.06351844675313034205,191.03903735507529404458,12.55012116696069490729,-0.07193447793447492467,90.12754872639966663428,2673.41067375815782725113,16.08754575676721643163,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-6.77446365356445312500,97.59963713308448518546,97.59976005156129019724,-5.36,-2.66,-2.91,-19.82371037076684672229,-1.55347083145518793934,-93.82438334946398583725,
PMDG 737-900NGX PMDG House,19:2:50,3114.52008239918222898268,150,2017/5/30,30.41562067633801547117,-86.53209103437662008673,11.65523903203003897033,-0.07343497931996967321,191.03937950360980835285,12.53313209260577387738,-0.03518764130672661500,90.26105026245110707350,2672.92637205837309011258,16.08321222571319353278,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-6.60646486282348632812,97.60106168793384995297,97.60118461487408580979,-5.36,-2.60,-2.76,-19.84852296755494194258,-1.48371239948701849620,-93.94463731249450688665,
PMDG 737-900NGX PMDG House,19:2:50,3114.59535239918204752030,150,2017/5/30,30.41555701519982690684,-86.53210660442755397526,11.68055939744887261611,-0.08008176767622873782,191.03951241910428393567,12.52074289176361077125,0.03074085893566979796,90.37698394775382837452,2672.56717950295205810107,16.07941482328598326035,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-6.47190380096435546875,97.60241923064698710277,97.60254216444228347882,-5.36,-2.49,-2.65,-19.86756930430541956412,-1.42687665499017324322,-94.03708561787446740254,
PMDG 737-900NGX PMDG House,19:2:50,3114.69525289918237831444,150,2017/5/30,30.41547242601007283724,-86.53212729243523426703,11.71608235809834575036,-0.08941435576010764441,191.04038635434775983413,12.58200554967377726712,0.08502745571214330444,90.49449544270825640524,2672.11241882317563067772,16.07468343345934513877,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-6.28706884384155273438,97.60407270110712829592,97.60419564384017121483,-5.38,-2.40,-2.61,-19.89271095560282631709,-1.34848772230393687543,-94.15891147666374649816,
PMDG 737-900NGX PMDG House,19:2:50,3114.77291127695980321732,150,2017/5/30,30.41540659434839710684,-86.53214339250509112844,11.74414845960602704622,-0.09838697788644755471,191.04199160007667046557,12.68535282395723129412,0.12108878371017875453,90.48436135186082651671,2671.77745558299511685618,16.07379112875453230913,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-6.13773775100708007812,97.60393609156079719469,97.60405903935647131675,-5.50,-2.36,-2.66,-19.91234214038885497189,-1.28060953935238042156,-94.25373413792503640707,
PMDG 737-900NGX PMDG House,19:2:50,3114.87313317695998193813,150,2017/5/30,30.41532153744756783453,-86.53216419399839764992,11.77851797204155914756,-0.11627170841676971735,191.04566259340325018456,12.73293064620697556677,0.15525232165032518128,90.48685758802618295249,2671.37105815276026987704,16.07312966513695329240,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-5.93671035766601562500,97.60331770240090065727,97.60344065596137852481,-5.63,-2.32,-2.59,-19.93789995170568829508,-1.19039199129453487913,-94.37605901795700447110,
PMDG 737-900NGX PMDG House,19:2:50,3114.94852207696021650918,150,2017/5/30,30.41525748337544854394,-86.53217985891210162208,11.80235789393487522148,-0.12868786273233501216,191.04974138823428120304,12.73758580304457233012,0.17215368693942545431,90.51340560913078547856,2671.08495777100051782327,16.07216480764800436987,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-5.77933359146118164062,97.60306426419818137674,97.60318722226739396319,-5.70,-2.30,-2.49,-19.95725085343502769319,-1.12179825444231218157,-94.46771638291103556639,
PMDG 737-900NGX PMDG House,19:2:50,3115.02058719918250062619,150,2017/5/30,30.41519619534139806660,-86.53219484737465450053,11.82358185333558253660,-0.14301256928017466730,191.05467953897715460698,12.73008168570966702760,0.18323044152763121040,90.54967953152119264359,2670.82733648488465405535,16.07101494020296073018,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-5.62412786483764648438,97.60295879791917172952,97.60308176041462502326,-5.76,-2.28,-2.38,-19.97570662664903551331,-1.05699472871750321801,-94.55495072400306355576,
PMDG 737-900NGX PMDG House,19:2:51,3115.12076399918305469328,150,2017/5/30,30.41511090598221755954,-86.53221570585269262210,11.85110495479584358236,-0.16112830756737417381,191.06312862199857249834,12.70771383553064559635,0.19230294335104999859,90.62148164537211414427,2670.49526813419697646168,16.06867282510822292352,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-5.40123414993286132812,97.60413291653841838524,97.60425588664334384248,-5.82,-2.26,-2.21,-20.00162913256682273300,-0.96460791783129851140,-94.67544029526264637298,
PMDG 737-900NGX PMDG House,19:2:51,3115.19574779918320928118,150,2017/5/30,30.41504699485347984478,-86.53223133651829357404,11.87086298482324409065,-0.17523513684880664965,191.07054533657088768450,12.55752476046580135005,0.19493799867283123639,90.72735188802076322645,2670.26660524213184544351,16.06685976505003665693,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,33.00000000000000000000,4.10467212982177720448,-2.23556459713320121452,-0.00000000000000000000,-3.44246759746967923022,-5.22943973541259765625,97.60457579216389945032,97.60469876726399718336,-5.80,-2.24,-1.88,-20.02106858872732075838,-0.89663501612972973387,-94.76473926706039208057,
